trial_id,case_id,seed,regime,step,time,action_index,action_key,thrust_x,thrust_y,expected_safe_time,expected_terminal_margin,expected_score,expected_delta_v,candidate_scores
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,1467,14.67,0,0:0,0,0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,1468,14.68,0,0:0,0,0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,1469,14.69,0,0:0,0,0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,1470,14.7,0,0:0,0,0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,1471,14.71,0,0:0,0,0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,1472,14.72,0,0:0,0,0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,1473,14.73,0,0:0,0,0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,1474,14.74,0,0:0,0,0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,1475,14.75,0,0:0,0,0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,1476,14.76,0,0:0,0,0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,1477,14.77,0,0:0,0,0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064}]"
mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_001,mu_1__dt_0p01__r_1p075__v_1p1__thrust_0p4__noise_0__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,1,near_escape,1478,14.78,0,0:0,0,0,0,0,0,0,"[{""index"":0,""action_key"":""0:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0},{""index"":1,""action_key"":""0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":2,""action_key"":""-0.4:0"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":3,""action_key"":""0:0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":4,""action_key"":""0:-0.4"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":5,""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":6,""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":7,""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064},{""index"":8,""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":0,""expected_terminal_margin"":0,""expected_score"":0,""expected_delta_v"":0.064}]"
